Date,Open,High,Low,Close,Adj Close,Volume
2024-06-17,44.92,45.48,44.1628,44.76,44.76,3703449.25
2024-06-14,44.6,45.76,44.24,44.84,44.84,3800085.75
2024-06-13,43.44,44.7,43.26,43.44,43.44,2641768.5
2024-06-12,43.48,43.96,43.22,43.56,43.56,3319901
2024-06-11,45,45.6,44.28,44.44,44.44,2292371.75
2024-06-10,45.16,45.4,44.28,44.4,44.4,1980018.75
2024-06-07,44.92,45.1,44.12,44.52,44.52,3279203.75
2024-06-06,45,45.48,44.76,45,45,2207280
2024-06-05,45.48,46.48,45.04,45.24,45.24,2406284.5
2024-06-04,46.6,47.38,45.84,46.08,46.08,4044362.5
2024-06-03,45.64,47.6,45.44,45.84,45.84,3611197.75
2024-05-31,46.88,48.84,46,46.12,46.12,4577677.25
2024-05-30,47.76,48.48,46.68,47.56,47.56,3190412.25
2024-05-29,48,48.1604,46.92,47.72,47.72,3462011.75
2024-05-28,44.84,46.76,44.76,45.96,45.96,3940679.75
2024-05-24,46.12,46.16,44.76,45,45,2897783.25
2024-05-23,44.8,46.92,44.56,46.36,46.36,5584001.25
2024-05-22,44.92,46.2,44.48,45.72,45.72,4482136
2024-05-21,45.5756,45.68,44.64,44.76,44.76,2097630.5
2024-05-20,45.48,45.84,45,45.52,45.52,2238792.75
2024-05-17,46,46.2,45.36,45.44,45.44,2322646
2024-05-16,46.08,46.54,45.92,46.04,46.04,2733529.25
2024-05-15,47,47.44,46.08,46.08,46.08,2222444
2024-05-14,48.76,49.08,47.76,47.96,47.96,1726730.25
2024-05-13,48.16,49.04,48.04,48.76,48.76,2416204
2024-05-10,48.88,49.04,48.16,48.24,48.24,2155188
2024-05-09,49.12,49.64,48.84,48.92,48.92,2890834.5
2024-05-08,49.64,49.72,49.0588,49.12,49.12,1889966.5
2024-05-07,49.56,50.04,49.5,49.64,49.64,2569781.25
2024-05-06,50.36,50.44,49.64,49.64,49.64,2138512
2024-05-03,51.08,52.12,50.88,51.16,51.16,3770360.5
2024-05-02,53.6,55.08,52.72,52.96,52.96,2399368.5
2024-05-01,55,55.44,52.32,54.76,54.76,4846659.5
2024-04-30,53,54.56,52.36,54.44,54.44,2786878
2024-04-29,53.16,53.96,52.44,52.8,52.8,2189917.75
2024-04-26,53.96,54.44,53.44,53.72,53.72,2951251.25
2024-04-25,57.36,58.2,55.18,55.52,55.52,5529273.5
2024-04-24,54.56,55.84,54.2,54.28,54.28,4047546.5
2024-04-23,55.88,56.16,54.52,54.84,54.84,3242027.5
2024-04-22,59.48,59.56,56.332,57.08,57.08,4063590
2024-04-19,60.12,62.82,59.28,61.84,61.84,6290986.75
2024-04-18,58.92,61.08,58.24,59.88,59.88,4777351.25
2024-04-17,60,62.4,58.78,59.72,59.72,5622926.25
2024-04-16,61.96,62.6,59.24,60.32,60.32,8245221
2024-04-15,57.4,62.72,56.72,62.44,62.44,9149899.75
2024-04-12,56.8,61.94,56.8,59.16,59.16,12628468
2024-04-11,55.6,57.76,54.12,54.36,54.36,4807532
2024-04-10,55.76,57.56,55.16,55.44,55.44,9044241.5
2024-04-09,54.56,56.84,54.12,54.4,54.4,5616624.75
2024-04-08,56,56.48,54.36,54.8,54.8,4333389.5
2024-04-05,56.72,57.72,55.12,57.04,57.04,8183538.5
2024-04-04,52.64,57.64,52.12,55.98,55.98,9011835.75
2024-04-03,54.64,54.92,52.88,53.44,53.44,3775791
2024-04-02,54.36,55.8,53.8,53.8,53.8,5405709.5
2024-04-01,51.96,53.32,51.7,52.56,52.56,2865444.75
2024-03-28,51.2,52.04,50.92,51.88,51.88,2704345.25
2024-03-27,51.36,52.28,51.04,51.08,51.08,2454372.5
2024-03-26,51.76,52.04,51.16,52.04,52.04,2631591.25
2024-03-25,52.56,52.6,51.7,52.32,52.32,1645856.5
2024-03-22,52.52,52.8,51.68,52.52,52.52,2363696.5
