Date,Open,High,Low,Close,Adj Close,Volume
2024-12-31,86.5866,86.7342,85.732,85.8007,85.8007,32486196
2024-12-30,86.292,86.4932,86.1347,86.2625,86.2625,49384433
2024-12-27,85.9481,86.238,85.5354,85.5748,85.5748,27748241
2024-12-26,85.6828,86.4197,85.673,86.2821,86.2821,20352624
2024-12-24,85.5158,86.351,85.4568,86.3312,86.3312,22776483
2024-12-23,86.6162,86.6848,85.9088,85.9676,85.9676,33348552
2024-12-20,86.9797,87.353,86.7438,86.7636,86.7636,46354153
2024-12-19,86.5277,86.8372,85.9726,86.2722,86.2722,100849360
2024-12-18,88.3945,88.7874,87.579,87.5986,87.5986,62421530
2024-12-17,88.5904,89.0454,88.5268,88.7079,88.7079,24359149
2024-12-16,88.6197,88.6836,88.1304,88.4926,88.4926,23993735
2024-12-13,88.8646,88.9134,88.1597,88.2283,88.2283,40346004
2024-12-12,89.6866,89.7903,89.0602,89.1386,89.1386,46356555
2024-12-11,91.086,91.3014,90.1415,90.2345,90.2345,39592376
2024-12-10,91.0372,91.3112,90.9246,91.0959,91.0959,29331730
2024-12-09,91.9865,92.0354,91.4726,91.5264,91.5264,31174111
2024-12-06,92.7009,92.8281,92.0159,92.3778,92.3778,32453323
2024-12-05,91.7222,92.3778,91.6586,92.2409,92.2409,24211940
2024-12-04,90.6359,92.1822,90.5673,92.0549,92.0549,36631941
2024-12-03,91.9278,92.0255,91.0078,91.0763,91.0763,33482626
2024-12-02,91.2818,92.1406,91.0177,91.869,91.869,40264336
2024-11-29,91.4634,91.6634,91.1318,91.6487,91.6487,32713823
2024-11-27,90.7418,91.0734,90.3809,90.7125,90.7125,40441133
2024-11-26,89.8835,90.1566,89.5422,90.0882,90.0882,31910494
2024-11-25,89.9224,90.4881,89.7128,90.4394,90.4394,58298101
2024-11-22,88.2743,88.4596,87.9233,88.1572,88.1572,22093290
2024-11-21,88.2158,88.6059,87.7769,88.1084,88.1084,29084169
2024-11-20,87.9233,88.5864,87.884,88.1766,88.1766,28458406
2024-11-19,88.5766,88.8203,88.3816,88.4596,88.4596,30334415
2024-11-18,87.4453,88.3523,87.215,88.0107,88.0107,36971936
2024-11-15,87.6939,88.4108,87.2989,87.8547,87.8547,75589597
2024-11-14,88.323,88.7766,88.04,88.0891,88.0891,54679014
2024-11-13,89.2545,89.2789,87.5037,87.5817,87.5817,50250399
2024-11-12,89.1132,89.5812,88.2743,88.4205,88.4205,59375034
2024-11-11,89.9713,90.0152,89.3568,89.7665,89.7665,22935753
2024-11-08,89.7274,90.3081,89.5714,90.2053,90.2053,58193660
2024-11-07,88.5083,89.3568,88.4108,89.0739,89.0739,57645352
2024-11-06,87.4258,88.479,87.3424,87.9719,87.9719,101400461
2024-11-05,89.7567,90.6053,89.3374,90.4492,90.4492,48176070
2024-11-04,90.0006,90.2833,89.3665,89.9713,89.9713,51007570
2024-11-01,89.981,90.2297,88.5571,88.5961,88.5961,82438354
2024-10-31,89.6205,90.3397,89.2997,89.8634,89.8634,53675474
2024-10-30,90.2426,90.675,89.5816,89.7177,89.7177,43158548
2024-10-29,88.6192,89.4844,88.4383,89.4552,89.4552,47884917
2024-10-28,89.6886,89.7079,88.8574,89.3191,89.3191,34110805
2024-10-25,90.3884,90.4345,89.4456,89.5621,89.5621,29492185
2024-10-24,89.6496,90.398,89.3872,90.0677,90.0677,33443057
2024-10-23,89.2705,89.7857,89.0955,89.4941,89.4941,34314282
2024-10-22,90.0577,90.1647,89.5145,89.7371,89.7371,33020740
