Date,Open,High,Low,Close,Adj Close,Volume
2024-10-10,489.331,492.939,488.015,491.065,491.065,25830399
2024-10-09,487.486,492.201,486.44,491.623,491.623,25072557
2024-10-08,483.16,488.473,482.347,487.786,487.786,28359799
2024-10-07,483.888,485.064,479.381,480.608,480.608,25052665
2024-10-04,485.942,486.37,480.892,485.812,485.812,30840369
2024-10-03,478.255,483.045,477.507,480.099,480.099,25415890
2024-10-02,478.873,482.382,476.241,480.458,480.458,23817772
2024-10-01,486.19,486.49,475.923,479.781,479.781,42868114
2024-09-30,484.276,486.898,481.425,486.56,486.56,30424779
2024-09-27,488.982,489.121,484.057,485.244,485.244,22922071
2024-09-26,491.843,492.172,484.296,487.955,487.955,32119626
2024-09-25,483.24,486.28,483.06,484.316,484.316,26632301
2024-09-24,482.96,484.824,478.683,483.868,483.868,26033218
2024-09-23,481.455,482.642,480.109,481.545,481.545,24920107
2024-09-20,480.322,481.516,476.15,480.272,480.272,34733755
2024-09-19,480.441,484.045,478.331,481.188,481.188,53020797
2024-09-18,472.567,476.678,468.713,469.321,469.321,40089375
2024-09-17,474.15,475.453,468.853,471.362,471.362,30220247
2024-09-16,471.064,471.731,467.779,471.114,471.114,22687553
2024-09-13,470.357,474.388,470.127,473.204,473.204,29243267
2024-09-12,466.544,471.91,464.751,471.094,471.094,40356818
2024-09-11,457.844,467.26,449.252,466.515,466.515,58104110
2024-09-10,454.19,457.107,450.198,456.599,456.599,29814303
2024-09-09,451.024,453.413,447.801,452.418,452.418,33130054
2024-09-06,458.261,459.148,446.176,446.673,446.673,50852916
2024-09-05,456.907,463.268,455.881,458.968,458.968,34607912
2024-09-04,456.608,462.363,455.673,458.54,458.54,32651838
2024-09-03,471.074,471.203,457.346,459.735,459.735,45188294
2024-08-30,472.906,474.757,468.396,474.13,474.13,33617549
2024-08-29,471.153,475.782,467.262,468.546,468.546,41266917
2024-08-28,474.15,474.876,465.788,469.233,469.233,37541144
2024-08-27,471.561,475.693,469.59,474.617,474.617,27634190
2024-08-26,477.296,478.221,471.114,473.204,473.204,27576569
2024-08-23,477.087,480.571,473.144,477.844,477.844,36224299
2024-08-22,482.662,483.358,471.681,472.716,472.716,37909942
2024-08-21,478.888,482.193,477.167,480.332,480.332,25774617
2024-08-20,478.191,480.769,476.4,478.101,478.101,29341198
2024-08-19,473.034,479.148,471.243,479.108,479.108,23844832
2024-08-16,470.496,474.269,469.53,472.896,472.896,38556896
2024-08-15,466.653,472.686,466.275,472.288,472.288,38453373
2024-08-14,461.427,463.02,456.34,460.65,460.65,34890543
2024-08-13,453.771,460.77,453.633,460.502,460.502,40265408
2024-08-12,449.362,452.329,446.538,449.352,449.352,27920479
2024-08-09,444.732,450.029,443.608,448.386,448.386,33725537
2024-08-08,439.077,446.972,435.185,446.056,446.056,48106259
2024-08-07,444.483,446.982,432.418,432.816,432.816,55177127
2024-08-06,435.265,445.062,432.607,437.555,437.555,63449569
2024-08-05,422.801,440.302,421.548,433.413,433.413,87878375
2024-08-02,448.863,451.532,442.472,446.733,446.733,66622644
2024-08-01,469.64,473.413,453.93,457.594,457.594,56909650
2024-07-31,465.768,470.665,464.314,468.953,468.953,44753254
2024-07-30,463.756,464.464,452.109,455.474,455.474,41503726
2024-07-29,463.618,465.808,459.54,461.816,461.816,28345861
2024-07-26,460.571,463.836,457.704,460.889,460.889,40172666
2024-07-25,461.636,465.837,453.583,456.211,456.211,59524259
2024-07-24,471.691,472.059,460.432,461.297,461.297,59084151
2024-07-23,479.247,482.253,477.981,478.461,478.461,23387557
2024-07-22,478.998,481.178,475.56,480.152,480.152,40481923
2024-07-19,476.997,479.525,471.81,473.104,473.104,42232648
2024-07-18,483.348,483.527,474.13,477.334,477.334,49570127
2024-07-17,486.085,486.602,479.535,479.605,479.605,56522779
2024-07-16,495.384,496.2,490.934,494.109,494.109,26067769
2024-07-15,494.378,498.759,491.87,493.921,493.921,31292011
2024-07-12,490.297,497.375,489.829,492.597,492.597,37276920
2024-07-11,500.809,501.018,488.52,489.719,489.719,50192152
2024-07-10,497.464,501.258,496.15,500.7,500.7,28173512
2024-07-09,496.628,497.753,494.011,495.533,495.533,25817275
2024-07-08,494.298,495.657,493.274,495.105,495.105,22209227
2024-07-05,489.68,494.368,489.38,493.931,493.931,28624574
2024-07-03,484.035,488.963,484.035,488.833,488.833,18146429
2024-07-02,478.251,484.851,478.121,484.791,484.791,26844196
2024-07-01,477.884,480.322,474.115,479.755,479.755,25010733
2024-06-28,480.242,485.01,476.31,476.957,476.957,35039045
2024-06-27,477.962,480.929,477.147,479.445,479.445,26340508
2024-06-26,476.4,478.758,475.981,478.211,478.211,22839746
2024-06-25,473.931,477.524,472.984,477.226,477.226,29382252
2024-06-24,476.031,477.774,471.691,471.83,471.83,37921386
2024-06-21,478.268,479.605,475.763,477.264,477.264,39673840
2024-06-20,483.467,483.883,476.706,478.547,478.547,34125919
2024-06-18,482.065,482.948,480.494,482.264,482.264,24587880
2024-06-17,476.549,483.904,475.237,482.115,482.115,37280900
2024-06-14,473.626,476.35,473.159,476.28,476.28,23515422
2024-06-13,474.819,475.484,471.539,473.825,473.825,26017007
2024-06-12,469.124,473.606,468.429,471.27,471.27,34743572
2024-06-11,460.725,465.297,459.224,465.178,465.178,22188022
2024-06-10,459.016,462.365,458.727,462.007,462.007,20846364
2024-06-07,460.188,462.912,459.036,460.149,460.149,25987534
2024-06-06,461.401,461.719,459.383,460.556,460.556,22101033
2024-06-05,455.198,460.795,451.648,460.715,460.715,34024027
2024-06-04,450.12,452.809,448.392,451.611,451.611,23912650
2024-06-03,451.809,452.814,445.18,450.378,450.378,33199075
2024-05-31,449.037,449.732,440.364,447.973,447.973,56283092
2024-05-30,452.734,452.873,447.476,448.808,448.808,30901778
2024-05-29,452.714,455.457,452.574,453.669,453.669,29920939
2024-05-28,456.392,456.948,453.916,456.888,456.888,26376994
2024-05-24,452.525,456.442,450.813,455.169,455.169,29850735
2024-05-23,457.754,457.784,449.107,450.906,450.906,41149116
2024-05-22,453.29,454.046,450.328,452.943,452.943,25273518
2024-05-21,450.289,453.22,450.09,453.033,453.033,23309270
2024-05-20,449.235,452.814,449.042,452.148,452.148,24623758
2024-05-17,449.365,449.971,446.81,449.017,449.017,36022473
2024-05-16,449.961,451.928,449.066,449.235,449.235,34992913
2024-05-15,445.708,450.398,444.186,450.15,450.15,41717992
2024-05-14,439.962,443.755,439.772,443.222,443.222,34688977
2024-05-13,441.294,441.393,438.968,440.389,440.389,23134682
2024-05-10,439.852,441.612,437.823,439.376,439.376,27282243
2024-05-09,437.657,438.918,435.798,438.342,438.342,24730300
2024-05-08,435.013,438.8,434.893,437.388,437.388,25048837
2024-05-07,438.024,439.286,436.911,437.647,437.647,31185474
2024-05-06,434.644,437.666,433.87,437.577,437.577,30411882
2024-05-03,431.801,433.83,429.993,432.835,432.835,48811671
2024-05-02,422.718,425.213,418.076,424.307,424.307,36782375
2024-05-01,420.58,427.528,418.106,418.961,418.961,52570955
2024-04-30,428.531,429.933,421.932,422.012,422.012,43932724
2024-04-29,430.499,431.125,427.369,430.123,430.123,30205590
2024-04-26,425.023,429.923,424.327,428.381,428.381,42130754
2024-04-25,416.694,422.738,415.6,421.872,421.872,57742824
2024-04-24,425.6,427.121,421.623,423.921,423.921,48736266
2024-04-23,418.216,423.691,416.327,422.489,422.489,44655923
2024-04-22,414.775,418.622,411.427,416.276,416.276,48099758
2024-04-19,419.656,420.184,410.561,412.132,412.132,75578651
2024-04-18,423.901,425.64,420.263,420.84,420.84,46833770
2024-04-17,430.469,430.489,422.319,423.254,423.254,57228065
2024-04-16,428.284,431.125,427.091,428.481,428.481,47909904
2024-04-15,439.376,439.466,427.598,428.441,428.441,63841311
2024-04-12,438.42,439.555,434.227,435.609,435.609,53992878
2024-04-11,437.587,443.62,435.3,442.665,442.665,45752391
2024-04-10,434.347,436.572,433.631,435.708,435.708,61877958
2024-04-09,440.271,440.548,434.783,439.545,439.545,39763037
2024-04-08,438.73,439.812,436.532,437.924,437.924,28316904
2024-04-05,434.127,440.478,433.313,437.794,437.794,55079113
2024-04-04,443.62,444.236,432.468,432.697,432.697,57617554
2024-04-03,436.295,441.304,436.285,439.416,439.416,40193835
2024-04-02,437.408,438.75,435.369,438.43,438.43,44530083
2024-04-01,442.268,444.812,440.329,442.248,442.248,38965577
2024-03-28,442.079,442.934,440.956,441.314,441.314,37064724
2024-03-27,443.73,443.829,439.246,442.129,442.129,41611937
2024-03-26,443.59,444.509,440.399,440.628,440.628,34350644
2024-03-25,440.857,443.55,439.852,442.059,442.059,27958940
2024-03-22,442.645,444.772,441.79,443.67,443.67,28426525
2024-03-21,446.154,446.611,442.964,443.162,443.162,39586046
2024-03-20,437.109,441.413,435.399,441.075,441.075,43920204
2024-03-19,432.805,436.315,430.699,435.906,435.906,43266852
2024-03-18,436.065,438.362,434.585,434.823,434.823,47612941
2024-03-15,432.849,435.632,429.547,430.716,430.716,73613551
2024-03-14,438.24,438.766,433.167,435.897,435.897,52583603
2024-03-13,439.381,439.401,435.877,436.999,436.999,38210926
2024-03-12,436.482,440.741,433.236,440.383,440.383,55712414
2024-03-11,434.279,435.419,432.224,434.159,434.159,46201245
2024-03-08,442.517,445.325,435.103,435.778,435.778,72632437
2024-03-07,439.151,443.42,437.604,442.16,442.16,44857998
2024-03-06,437.067,438.726,433.664,435.549,435.549,46578500
2024-03-05,437.683,437.693,430.446,432.829,432.829,58348108
2024-03-04,442.319,442.746,440.492,440.741,440.741,34581111
2024-03-01,436.651,443.281,436.591,442.319,442.319,44179348
2024-02-29,434.994,436.839,431.806,435.758,435.758,42811367
2024-02-28,432.214,433.444,431.091,432.056,432.056,33183925
2024-02-27,434.438,434.754,431.811,434.368,434.368,33964087
2024-02-26,434.368,435.359,433.132,433.326,433.326,33289119
2024-02-23,436.403,437.336,432.571,433.554,433.554,40150421
2024-02-22,431.281,435.877,430.506,434.834,434.834,54288740
2024-02-21,421.415,422.555,418.515,422.467,422.467,50553094
2024-02-20,425.384,426.904,420.371,424.163,424.163,54401273
2024-02-16,431.678,431.776,426.675,427.39,427.39,54116190
2024-02-15,430.716,431.766,428.145,431.301,431.301,39084827
2024-02-14,428.075,430.446,425.712,430.02,430.02,45428266
2024-02-13,424.123,428.085,422.188,425.384,425.384,64971564
2024-02-12,433.713,435.897,431.441,432.125,432.125,33450377
2024-02-09,430.736,434.61,429.941,433.822,433.822,37218812
2024-02-08,428.92,430.356,428.234,429.595,429.595,30112308
2024-02-07,427.23,429.633,425.92,428.8,428.8,37993288
2024-02-06,426.437,427.042,422.08,424.432,424.432,36112872
2024-02-05,425.9,426.437,421.86,425.285,425.285,40186032
2024-02-02,420.67,427.062,419.667,425.842,425.842,60045948
2024-02-01,415.697,419.255,414.725,418.764,418.764,51388187
2024-01-31,417.741,419.745,413.711,413.891,413.891,64486965
2024-01-30,423.947,424.522,421.245,422.159,422.159,37012338
2024-01-29,421.135,425.187,420.48,424.987,424.987,38982659
2024-01-26,421.305,423.062,420.025,420.68,420.68,37413372
2024-01-25,425.197,425.872,420.85,423.202,423.202,44697350
2024-01-24,424.283,426.675,422.188,422.685,422.685,47297365
2024-01-23,419.31,420.57,417.464,420.351,420.351,33249394
2024-01-22,420.282,421.59,418.009,418.615,418.615,45214605
2024-01-19,412.153,418.229,411.562,418.069,418.069,70848426
2024-01-18,407.488,410.519,406.138,409.939,409.939,60005721
2024-01-17,403.17,404.574,399.944,404.202,404.202,54790671
2024-01-16,405.294,408.084,403.825,406.495,406.495,44229718
2024-01-12,407.369,408.213,405.136,406.535,406.535,39889586
2024-01-11,406.763,408.164,401.256,406.326,406.326,54942013
2024-01-10,403.07,406.49,402.177,405.483,405.483,34215497
2024-01-09,398.941,403.686,398.743,402.753,402.753,39424055
2024-01-08,395.05,402.246,394.901,401.96,401.96,42789852
2024-01-05,393.521,396.609,392.421,393.82,393.82,45257089
2024-01-04,393.511,396.639,393.135,393.353,393.353,39726224
2024-01-03,396.976,398.038,394.95,395.389,395.389,47352560
2024-01-02,402.842,403.09,397.284,399.616,399.616,58458736
2023-12-29,408.242,408.599,404.569,406.495,406.495,42979577
2023-12-28,409.622,409.869,407.905,408.262,408.262,27230281
2023-12-27,407.915,408.746,407.051,408.46,408.46,32218454
2023-12-26,406.226,408.52,406.128,407.845,407.845,22891628
2023-12-22,405.979,406.941,403.477,405.364,405.364,34569340
2023-12-21,404.054,405.126,401.482,404.759,404.759,45908001
2023-12-20,405.334,407.438,399.924,400.103,400.103,54444583
2023-12-19,404.53,406.256,404.336,406.138,406.138,35977594
2023-12-18,401.94,404.976,401.611,404.074,404.074,46956819
2023-12-15,400.395,402.732,399.791,401.543,401.543,63491275
2023-12-14,401.187,402.495,396.591,399.612,399.612,55972016
2023-12-13,395.877,400.573,395.105,399.958,399.958,55931962
2023-12-12,391.855,395.055,390.717,394.935,394.935,39591952
2023-12-11,388.072,392.083,387.863,391.816,391.816,41587510
2023-12-08,385.029,388.942,384.842,388.497,388.497,47128912
2023-12-07,384.435,387.606,383.336,386.773,386.773,50062406
2023-12-06,386.615,386.715,381.098,381.442,381.442,42391087
2023-12-05,380.789,384.862,380.613,383.663,383.663,43338847
2023-12-04,382.475,382.974,379.076,382.702,382.702,51670869
2023-12-01,384.119,386.882,382.458,386.288,386.288,40872864
2023-11-30,386.426,386.892,382.206,385.188,385.188,53333881
2023-11-29,389.012,390.449,385.811,386.16,386.16,39178674
2023-11-28,384.772,387.12,384.415,386.535,386.535,35826659
2023-11-27,385.367,387.486,384.644,385.526,385.526,34462415
2023-11-24,386.001,386.595,384.862,385.861,385.861,15867439
2023-11-22,386.912,389.389,385.396,386.406,386.406,44596240
2023-11-21,385.367,385.586,383.079,384.832,384.832,43746700
2023-11-20,382.435,387.745,382.435,387.08,387.08,44957722
2023-11-17,381.602,383.444,380.691,382.425,382.425,47063520
2023-11-16,381.237,382.574,379.969,382.335,382.335,45772225
2023-11-15,383.623,384.119,380.638,382.008,382.008,54653242
2023-11-14,380.116,382.643,379.591,381.722,381.722,68433551
2023-11-13,373.261,374.737,371.726,373.677,373.677,41118603
2023-11-10,368.338,374.996,367.803,374.846,374.846,58920259
2023-11-09,370.139,371.292,366.109,366.604,366.604,54368612
2023-11-08,369.585,370.289,367.149,369.447,369.447,36000537
2023-11-07,366.803,370.081,365.589,369.21,369.21,51257451
2023-11-06,365.04,366.318,363.473,365.753,365.753,39216022
2023-11-03,361.334,365.564,361.106,364.267,364.267,53784175
2023-11-02,358.154,360.273,356.927,360.037,360.037,58712314
2023-11-01,348.427,354.181,348.327,353.617,353.617,59550387
2023-10-31,345.959,347.961,343.374,347.583,347.583,48122600
2023-10-30,344.571,347.257,343.204,345.929,345.929,55821333
2023-10-27,343.184,345.573,340.858,342.076,342.076,64076821
2023-10-26,345.851,346.791,339.143,340.442,340.442,79364718
2023-10-25,353.36,353.537,346.476,347.059,347.059,71863577
2023-10-24,354.161,356.539,352.459,355.767,355.767,47527196
2023-10-23,349.952,355.894,347.832,352.339,352.339,61238718
2023-10-20,356.093,356.667,351.051,351.279,351.279,73245708
2023-10-19,361.394,362.591,355.797,356.597,356.597,72957524
2023-10-18,362.245,364.464,358.63,359.967,359.967,54793662
2023-10-17,362.385,366.455,360.253,364.751,364.751,51481251
2023-10-16,363.187,367.01,363.038,365.949,365.949,44618939
2023-10-13,367.099,367.683,360.452,361.86,361.86,53016403
2023-10-12,368.249,370.239,364.057,366.465,366.465,50056750
2023-10-11,366.475,367.933,364.741,367.743,367.743,38576376
2023-10-10,363.463,367.803,362.958,365.138,365.138,47412853
2023-10-09,358.907,363.672,357.401,363.128,363.128,45733081
2023-10-06,352.319,362.483,351.527,361.285,361.285,75758639
2023-10-05,356.372,356.777,351.815,355.33,355.33,46331307
2023-10-04,352.439,357.232,351.972,356.382,356.382,55304644
2023-10-03,355.42,357.629,349.967,351.595,351.595,61050257
2023-10-02,355.182,359.284,354.567,357.878,357.878,52113121
2023-09-29,358.154,359.55,353.677,354.915,354.915,65442520
2023-09-28,350.794,356.797,349.932,354.656,354.656,56987026
2023-09-27,352.051,353.637,348.069,351.715,351.715,56596024
2023-09-26,353.647,354.191,349.902,350.893,350.893,54165033
2023-09-25,353.587,356.332,352.596,356.243,356.243,39538282
2023-09-22,356.263,358.412,354.241,354.557,354.557,52077422
2023-09-21,357.421,358.213,354.341,354.508,354.508,70394124
2023-09-20,367.476,367.833,361.046,361.126,361.126,45944484
2023-09-19,365.861,367.21,363.364,366.406,366.406,37977413
2023-09-18,365.861,368.308,365.574,367.189,367.189,37252434
2023-09-15,371.853,372.256,365.867,366.807,366.807,70573133
2023-09-14,371.932,374.187,369.855,373.198,373.198,48563695
2023-09-13,369.002,371.783,367.866,370.169,370.169,46806008
2023-09-12,371.22,372.881,368.478,368.766,368.766,41842770
2023-09-11,371.603,373.414,369.625,372.9,372.9,40372507
2023-09-08,367.993,370.802,367.588,368.558,368.558,36238601
2023-09-07,366.213,368.826,365.165,368.043,368.043,52628912
2023-09-06,373.208,373.554,368.676,370.695,370.695,43468028
2023-09-05,372.702,375.213,371.773,373.988,373.988,32697230
2023-09-01,376.295,376.718,372.019,373.514,373.514,40235571
2023-08-31,372.871,375.621,372.802,373.908,373.908,36120670
2023-08-30,370.832,373.371,369.825,372.792,372.792,42186973
2023-08-29,362.602,371.08,362.277,370.724,370.724,59130763
2023-08-28,363.028,363.741,360.317,362.8,362.8,41356515
2023-08-25,358.161,361.792,354.708,360.09,360.09,70724021
2023-08-24,368.617,368.716,357.114,357.319,357.319,67572018
2023-08-23,360.644,366.223,360.427,365.125,365.125,52335633
2023-08-22,362.592,362.602,358.764,359.455,359.455,45100426
2023-08-21,355.738,360.654,355.271,359.971,359.971,51249825
2023-08-18,351.425,355.53,350.881,354.264,354.264,61859239
2023-08-17,360.031,360.377,354.294,354.708,354.708,63287609
2023-08-16,361.92,363.462,358.528,358.626,358.626,53771052
2023-08-15,365.373,366.172,361.792,362.464,362.464,46036918
2023-08-14,361.484,366.47,360.763,366.352,366.352,42590622
2023-08-11,362.038,364.026,360.753,362.286,362.286,49238783
2023-08-10,366.964,370.318,363.073,364.61,364.61,72821466
2023-08-09,368.271,368.428,363.177,363.937,363.937,51709167
2023-08-08,368.617,368.636,364.838,367.983,367.983,45214602
2023-08-07,369.845,371.24,367.499,371.14,371.14,37636781
2023-08-04,371.693,374.017,367.519,368.023,368.023,62376190
2023-08-03,367.924,371.892,367.756,369.755,369.755,48377680
2023-08-02,375.165,375.165,369.102,370.348,370.348,73480422
2023-08-01,378.183,379.419,376.58,378.658,378.658,41759302
2023-07-31,379.647,380.724,378.212,379.537,379.537,44500343
2023-07-28,376.63,380.369,376.115,379.34,379.34,57523971
2023-07-27,378.933,380.557,371.26,372.555,372.555,64638076
2023-07-26,373.642,375.145,371.13,373.444,373.444,47589499
2023-07-25,372.88,376.361,372.861,374.69,374.69,39318882
2023-07-24,372.555,373.504,370.298,372.167,372.167,40820768
2023-07-21,375.087,375.818,371.141,371.573,371.573,61159943
2023-07-20,378.479,379.949,371.663,372.692,372.692,72726854
2023-07-19,382.644,383.791,380.15,381.485,381.485,54683335
2023-07-18,377.836,382.95,375.897,381.575,381.575,55947462
2023-07-17,375.701,379.359,375.214,378.479,378.479,41314963
2023-07-14,375.487,378.727,374.097,374.979,374.979,55750397
2023-07-13,371.99,375.887,371.406,375.057,375.057,47472539
2023-07-12,368.32,370.149,366.303,368.796,368.796,62377137
2023-07-11,362.83,364.652,360.684,364.195,364.195,38631219
2023-07-10,362.008,363.088,359.485,362.405,362.405,49028121
2023-07-07,363.265,366.48,362.058,362.286,362.286,47648172
2023-07-06,362.554,363.937,360.585,363.492,363.492,49913609
2023-07-05,364.714,367.993,364.679,366.283,366.283,34836993
2023-07-03,366.075,366.925,364.987,366.293,366.293,19644954
2023-06-30,363.582,366.489,363.265,365.43,365.43,59353296
2023-06-29,360.307,360.949,358.23,359.884,359.884,46654664
2023-06-28,358.071,362.564,357.995,360.605,360.605,47005516
2023-06-27,355.371,360.634,354.639,359.904,359.904,49967555
2023-06-26,359.339,360.9,353.73,353.818,353.818,53260493
2023-06-23,358.3,360.939,356.929,358.626,358.626,49456861
2023-06-22,356.736,362.376,356.332,362.217,362.217,48122588
2023-06-21,361.792,362.227,357.064,357.991,357.991,53960832
2023-06-20,361.998,364.345,359.961,362.939,362.939,49741748
2023-06-16,368.191,368.319,363.015,363.458,363.458,81927487
2023-06-15,360.179,367.253,359.556,365.762,365.762,72013877
2023-06-14,358.855,361.74,356.039,361.454,361.454,70380853
2023-06-13,358.875,359.685,355.656,358.845,358.845,57800144
2023-06-12,351.862,356.209,350.884,356.109,356.109,45368932
2023-06-09,350.321,353.314,348.741,350.192,350.192,53851284
2023-06-08,344.878,349.324,344.65,348.859,348.859,47733946
2023-06-07,350.816,352.781,343.949,344.58,344.58,70077460
2023-06-06,349.976,351.497,348.642,350.527,350.527,41899529
2023-06-05,350.124,353.151,349.55,350.587,350.587,47847633
2023-06-02,349.5,351.507,347.733,350.34,350.34,54028625
2023-06-01,343.505,349.066,342.448,347.733,347.733,51109644
2023-05-31,344.137,346.34,342.299,343.762,343.762,65906217
2023-05-30,348.425,349.63,344.296,345.728,345.728,73545825
2023-05-26,336.62,345.003,336.521,344.167,344.167,63781979
2023-05-25,335.019,336.866,332.573,335.592,335.592,67685229
2023-05-24,327.344,328.86,325.557,327.621,327.621,63664771
2023-05-23,331.808,332.966,328.954,329.309,329.309,48809759
2023-05-22,332.164,334.556,332.154,333.539,333.539,43545072
2023-05-19,333.389,334.096,331.354,332.421,332.421,62312092
2023-05-18,327.491,333.389,327.472,333.17,333.17,65003333
2023-05-17,324.252,327.68,323.066,327.096,327.096,48070234
2023-05-16,322.098,324.907,322.058,323.184,323.184,40511412
2023-05-15,321.556,323.057,320.023,322.819,322.819,33786100
2023-05-12,322.769,323.194,319.015,321.081,321.081,49028591
2023-05-11,321.743,322.779,320.183,322.237,322.237,44823203
2023-05-10,320.183,322.048,317.692,321.189,321.189,61190156
2023-05-09,318.089,318.956,317.417,317.73,317.73,32159577
2023-05-08,318.502,320.103,317.412,319.756,319.756,36914349
2023-05-05,314.601,319.826,312.369,318.966,318.966,52443347
2023-05-04,313.208,314.362,311.286,312.328,312.328,50842314
2023-05-03,315.864,318.552,313.326,313.434,313.434,60618658
2023-05-02,318.205,318.532,313.75,315.5,315.5,57214632
2023-05-01,318.176,319.696,317.189,318.274,318.274,41517877
2023-04-28,316.22,318.729,315.083,318.642,318.642,60447139
2023-04-27,311.864,316.961,311.222,316.457,316.457,66235228
2023-04-26,309.632,311.11,307.559,308.081,308.081,56081958
2023-04-25,310.472,311.144,306.126,306.223,306.223,57824277
2023-04-24,312.536,313.878,309.926,312.11,312.11,44584821
2023-04-21,312.071,313.544,310.283,312.762,312.762,59728051
2023-04-20,311.854,315.392,311.144,312.437,312.437,63230467
2023-04-19,312.565,315.904,312.437,314.837,314.837,39439362
2023-04-18,317.089,317.514,313.779,314.985,314.985,47321958
2023-04-17,314.285,315.322,312.2,314.965,314.965,43536037
2023-04-14,313.73,316.467,311.776,314.7,314.7,56970543
2023-04-13,311.005,315.765,309.819,315.292,315.292,55285577
2023-04-12,313.959,314.551,308.767,309.237,309.237,63585950
2023-04-11,313.969,314.028,311.478,311.991,311.991,40607017
2023-04-10,311.242,314.057,309.443,314.008,314.008,45689922
2023-04-06,310.423,314.681,309.019,314.186,314.186,47493599
2023-04-05,314.235,315.183,310.254,312.08,312.08,63568134
2023-04-04,316.706,317.72,313.964,315.193,315.193,46439681
2023-04-03,314.897,316.527,313.564,316.258,316.258,47706530
2023-03-31,312.071,317.268,311.766,317.029,317.029,62902436
2023-03-30,311.408,312.477,309.008,311.845,311.845,59072610
2023-03-29,307.102,309.543,306.281,308.92,308.92,53929574
2023-03-28,304.426,304.455,301.071,303.387,303.387,49183555
2023-03-27,307.813,308.901,304.149,305.008,305.008,50905975
2023-03-24,305.561,307.211,303.221,307.112,307.112,57949964
2023-03-23,306.156,310.333,303.279,305.987,305.987,75493314
2023-03-22,306.499,311.418,302.233,302.4,302.4,76724204
2023-03-21,304.199,307.022,302.671,306.569,306.569,50369092
2023-03-20,300.562,302.578,298.339,302.253,302.253,57052749
